ee_addr	size	class	cov_status	cov_source	cov_fuzzy	ppc_addr	mangled	demangled	decl_file	conf
0026c140	780	float	near	lift	85.00	002fd348	_ZN2Tz7CmParty13SetupPartyObjEv	Tz::CmParty::SetupPartyObj()		med
00107d20	776	loop	near	lift	83.44	00124178	_ZN2kn8ModelObj11drawShadow_ERKNS_16ProjectionCameraEPNS_9DrawParamEPsS3_S3_PPN2dk11ObjDrawListENS_11SHADOW_SIZEE	kn::ModelObj::drawShadow_(kn::ProjectionCamera const&, kn::DrawParam*, short*, kn::ProjectionCamera const&, kn::ProjectionCamera const&, dk::ObjDrawList**, kn::SHADOW_SIZE)		sim-med
001516b0	776	float	near	lift	89.23	000a9490	_ZN2dk13MISSION_GAUGE6createEPvS1_NS_9INFO_BASE5ALIGNEfPfi	dk::MISSION_GAUGE::create(void*, void*, dk::INFO_BASE::ALIGN, float, float*, int)		sim-high
002b5188	776	loop	near	lift	77.88	0030d024	_ZN2Tz8CmSLBase9SetupListEPKsi	Tz::CmSLBase::SetupList(short const*, int)		med
001620a8	772	straight	near	e3	99.88	0004826c	_ZN2dk6Camera21createMultiCameraTaskEv	dk::Camera::createMultiCameraTask()		med
0020aff8	772	float	near	lift	53.44	005ca878	pppRyjDrawMegaBirth	pppRyjDrawMegaBirth		sim-high
001f59b0	768	float	near	lift	57.81	005a9398	pppKeBornRnd	pppKeBornRnd		sim-high
002b24c8	768	loop	near	lift	75.74	0034fde8	_ZN2Tz8JmPuzzle9UpdateGraEv	Tz::JmPuzzle::UpdateGra()		med
002b4070	768	branchy	near	ghidra	81.77	003c7164	_ZN2Tz9SmHelpMsg6CreateEiPNS_6LayoutEPKsS4_S4_S4_S4_S4_iPKNS_7SeqInfoEii	Tz::SmHelpMsg::Create(int, Tz::Layout*, short const*, short const*, short const*, short const*, short const*, short const*, int, Tz::SeqInfo const*, int, int)		med
0029f220	764	branchy	near	m2c	87.44	0032b9e4	_ZN2Tz7JmAnsem7CtrlTopEv	Tz::JmAnsem::CtrlTop()		high
002b1db8	764	loop	near	ghidra	0.00	0034dee0	_ZN2Tz8JmPuzzle12ChkImageInfoEv	Tz::JmPuzzle::ChkImageInfo()		med
00323110	760	loop	near	m2c	84.69	002e39f8	_ZN2sa14MUSICAL_SCORE24initEv	sa::MUSICAL_SCORE2::init()		sim-high
00193038	756	float	near	m2c	21.05	00468fc8	_ZN2YS3OBJ4drawEv	YS::OBJ::draw()		med
002ce2a0	756	float	near	ghidra	35.93	00651ad0	_ZN2Ti4Path17search_near_pointERiRfRKN2kn7FVectorE	Ti::Path::search_near_point(int&, float&, kn::FVector const&)		sim-med
001e1e40	752	float	near	ghidra	44.30	006190f0	_ZN3ryj17LAST_XEMNUS_LASER11exec_attackEv	ryj::LAST_XEMNUS_LASER::exec_attack()		sim-low
00247580	752	float	near	lift	69.57	003c24fc	_ZN2Tz4HECO11UpdateMakerEb	Tz::HECO::UpdateMaker(bool)		sim-high
0026c470	752	branchy	near	m2c	92.00	002fee8c	_ZN2Tz7CmParty4CtrlEv	Tz::CmParty::Ctrl()		med
001a1e20	744	float	near	m2c	72.86	00499454	_ZNK2YS5SHEET11calc_damageEPNS_6ATTACKEPKNS_11ATTACKPARAMEi	YS::SHEET::calc_damage(YS::ATTACK*, YS::ATTACKPARAM const*, int) const		med
002612c8	740	branchy	near	lift	69.05	003ab558	_ZN2Tz6CmItem16CtrlItemUsePartyEv	Tz::CmItem::CtrlItemUseParty()		med
00263ee0	740	loop	near	ghidra	6.69	00321140	_ZN2Tz9IShopInfo10GetShopTblEiPNS0_7ShopTblE	Tz::IShopInfo::GetShopTbl(int, Tz::IShopInfo::ShopTbl*)		sim-high
0026f0a0	740	branchy	near	m2c	87.97	0039c078	_ZN2Tz8CmCustom7CtrlTopEv	Tz::CmCustom::CtrlTop()		high
0029e4c8	740	float	near	lift	82.56	0033c6e0	_ZN2Tz5JmDic14CreateCharaObjEi	Tz::JmDic::CreateCharaObj(int)		med
00291de0	736	switch	near	lift	77.20	003258f4	_ZN2Tz8ItemStat14UpdateNextStatEiiiiii	Tz::ItemStat::UpdateNextStat(int, int, int, int, int, int)		sim-high
002a95a8	736	loop	near	m2c	81.55	00355f50	_ZN2Tz7JmQuest10UpdateListEv	Tz::JmQuest::UpdateList()		med
00119830	732	float	near	m2c	59.29	0010c5f0	_ZN2kn6Stitch10shotEffectEi	kn::Stitch::shotEffect(int)		high
00165ad8	732	float	near	ghidra	11.77	0006b144	_ZN2dk6ObjOcc13collisionDownEPNS_14CollisionParamERf	dk::ObjOcc::collisionDown(dk::CollisionParam*, float&)		sim-high
00175c88	732	branchy	near	m2c	87.19	00477884	_ZN2YS5PARTY12exec_commandERNS_7COMMANDE	YS::PARTY::exec_command(YS::COMMAND&)		high
002666a8	732	switch	near	m2c	74.01	003b1e78	_ZN2Tz6CmStat14UpdateHelpMessEv	Tz::CmStat::UpdateHelpMess()		med
0027d008	732	loop	near	ghidra	65.30	003952f8	_ZN2Tz8CmConfig10UpdateListEv	Tz::CmConfig::UpdateList()		med
002a52b0	732	branchy	near	m2c	85.79	0032eba0	_ZN2Tz8JmBattle7CtrlTopEv	Tz::JmBattle::CtrlTop()		high
002c29d8	732	loop	near	m2c	84.72	003e5fbc	_ZN2dk10WM_LANDINGC1Ev	dk::WM_LANDING::WM_LANDING()		sim-high
001a55a8	728	float	near	m2c	70.10	00483478	_ZN2YS5PRIZE6AppearERKN2kn7FVectorEi	YS::PRIZE::Appear(kn::FVector const&, int)		high
0025ebb0	728	branchy	near	m2c	73.34	002f9c98	_ZN2Tz6CmLoad12CtrlDataLoadEv	Tz::CmLoad::CtrlDataLoad()		med
00298988	728	switch	near	m2c	79.83	00329240	_ZN2Tz7JmAlbum12PhotoControlEv	Tz::JmAlbum::PhotoControl()		high
002a13e0	724	float	near	lift	76.83	003377a0	_ZN2Tz9JmDiagram10MoveCursorEPN2YS3PADE	Tz::JmDiagram::MoveCursor(YS::PAD*)		med
00236d98	720	loop	near	m2c	63.62	000ba704	_ZN2YI11IMAGE_CACHE4LoadEPNS_5IMAGEE	YI::IMAGE_CACHE::Load(YI::IMAGE*)		sim-low
00298410	720	branchy	near	m2c	97.12	00328df0	_ZN2Tz7JmAlbum7ControlEv	Tz::JmAlbum::Control()		high
002dff60	720	float	near	m2c	68.80	00630068	_ZN2Ti21ACTION_PO_JUMP_PLAYER17exec_land_balloonEPN2YS3OBJE	Ti::ACTION_PO_JUMP_PLAYER::exec_land_balloon(YS::OBJ*)		med
0013c3b8	716	float	near	lift	50.21	0004cb60	_ZN2dk12COMMAND_DRAW15drawCommandPageEPN2YS12COMMAND_MENUEiib	dk::COMMAND_DRAW::drawCommandPage(YS::COMMAND_MENU*, int, int, bool)		sim-high
002a8ac8	716	loop	near	lift	83.07	00356910	_ZN2Tz7JmQuest5SetupEv	Tz::JmQuest::Setup()		high
001a6178	712	float	near	ghidra	10.48	00447070	_ZN2YS5MAGIC4CastEPNS_6PLAYEREib	YS::MAGIC::Cast(YS::PLAYER*, int, bool)		med
00138de0	708	float	near	ghidra	62.98	0007b5c8	_ZN2dk13SpriteMessage11drawMessageEv	dk::SpriteMessage::drawMessage()		high
001408a0	708	float	near	m2c	34.03	00068258	_ZN2dk9ObjCamera9setCameraEb	dk::ObjCamera::setCamera(bool)		med
0015efa0	708	float	near	ghidra	45.62	0005fef0	_ZN2dk3Map8setColorEhhh	dk::Map::setColor(unsigned char, unsigned char, unsigned char)		med
00259998	708	branchy	near	stub	0.00	00308088	_ZN2Tz6CmSave5SetupEv	Tz::CmSave::Setup()		high
00261000	708	loop	near	lift	87.46	003a7c34	_ZN2Tz6CmItem17SetupItemUsePartyEv	Tz::CmItem::SetupItemUseParty()		med
00279a10	708	loop	near	m2c	18.53	0038e128	_ZN2Tz9CmAbility15SortAbilityInfoEv	Tz::CmAbility::SortAbilityInfo()		high
00294b80	708	switch	near	m2c	87.14	003632c8	_ZN2Tz10JmWorldSel7ControlEv	Tz::JmWorldSel::Control()		med
001bc2a8	704	branchy	near	ghidra	39.19	0041d8ec	_ZN2YS12COMMAND_SLOT9GetStatusEPKNS_12COMMAND_ELEMEPNS_3OBJEPKNS_6TARGETE	YS::COMMAND_SLOT::GetStatus(YS::COMMAND_ELEM const*, YS::OBJ*, YS::TARGET const*)		high
002a3648	704	loop	near	m2c	67.39	0035e784	_ZN2Tz10JmTreasure13UpdateGraListEv	Tz::JmTreasure::UpdateGraList()		med
00142c90	700	branchy	near	lift	95.26	0006be64	_ZN2dk6Octree6createEPNS_7MapFileEP9ALLOCATORby	dk::Octree::create(dk::MapFile*, ALLOCATOR*, bool, unsigned long long)		sim-high
0015b7f8	700	loop	near	m2c	77.37	00073460	_ZN2dk9RadarRect10createRectEv	dk::RadarRect::createRect()		med
001823d0	700	float	near	lift	77.13	00405388	_ZN2YS8AREADATA7InitSetEPKN4AREA3SETE	YS::AREADATA::InitSet(AREA::SET const*)		sim-low
00275438	700	switch	near	lift	80.83	002f405c	_ZN2Tz6Jiminy4DrawEv	Tz::Jiminy::Draw()		med
002a77a0	700	loop	near	lift	76.41	00342ff8	_ZN2Tz10JmMiniGame5SetupEv	Tz::JmMiniGame::Setup()		high
0029c5c8	696	switch	near	m2c	88.67	0033f394	_ZN2Tz5JmDic8CtrlZoomEv	Tz::JmDic::CtrlZoom()		med
00246070	692	switch	near	ghidra	43.75	003c3044	_ZN2Tz4HECO7CtrlSelEv	Tz::HECO::CtrlSel()		med
00272c90	692	branchy	near	m2c	67.85	0039a9e0	_ZN2Tz8CmCustom14UpdateHelpMessEb	Tz::CmCustom::UpdateHelpMess(bool)		med
00275180	692	switch	near	ghidra	81.37	002f4a78	_ZN2Tz6Jiminy7ControlEv	Tz::Jiminy::Control()		med
0029f938	692	switch	near	m2c	91.21	0032bde4	_ZN2Tz7JmAnsem8CtrlInfoEv	Tz::JmAnsem::CtrlInfo()		high
00322e58	692	loop	near	ghidra	93.10	0033d8e4	_ZN2Tz5JmDic4InitEv	Tz::JmDic::Init()		sim-high
00230f10	688	float	near	m2c	60.40	002c3cf0	_ZN2sa5EVENT9calcValueEfPNS_22BIN_CAMERA_DATA_ENC_WKEiS2_	sa::EVENT::calcValue(float, sa::BIN_CAMERA_DATA_ENC_WK*, int, sa::BIN_CAMERA_DATA_ENC_WK*)		sim-med
0026b5a0	688	loop	near	m2c	68.08	003a2370	_ZN2Tz7CmEquip8SortItemEi	Tz::CmEquip::SortItem(int)		med
0028d320	688	float	near	m2c	62.38	00367788	_ZN2Tz8LightCur4drawEv	Tz::LightCur::draw()		med
002a7a60	688	branchy	near	m2c	90.76	00343378	_ZN2Tz10JmMiniGame7ControlEv	Tz::JmMiniGame::Control()		sim-high
002a8d98	688	branchy	near	m2c	90.76	00356c94	_ZN2Tz7JmQuest7ControlEv	Tz::JmQuest::Control()		sim-high
002aed60	688	loop	near	lift	88.02	003507b8	_ZN2Tz8JmPuzzle8SetupTopEv	Tz::JmPuzzle::SetupTop()		med
001fe398	684	float	near	lift	72.20	005b42a8	pppKeTh	pppKeTh		sim-med
0027b6b8	680	loop	near	m2c	73.49	00390248	_ZN2Tz9CmAbility14UpdateHelpMessEv	Tz::CmAbility::UpdateHelpMess()		med
0027c700	676	switch	near	m2c	88.18	003959f4	_ZN2Tz8CmConfig4CtrlEv	Tz::CmConfig::Ctrl()		high
002986e0	676	loop	near	lift	73.64	003289e8	_ZN2Tz7JmAlbum10PhotoSetupEv	Tz::JmAlbum::PhotoSetup()		med
0027b248	672	float	near	m2c	47.22	0038c1c0	_ZN2Tz9CmAbility11UpdateGaugeEb	Tz::CmAbility::UpdateGauge(bool)		med
002d1550	672	float	near	lift	61.58	00643798	_ZN2Ti9MGOarashiC1Eii	Ti::MGOarashi::MGOarashi(int, int)		sim-high
002e6210	672	switch	near	lift	55.51	00657f74	_ZN2Ti4Tim211make_packetERN2kn16Vif1PacketBufferEi	Ti::Tim2::make_packet(kn::Vif1PacketBuffer&, int)		sim-low
00229e58	668	float	near	lift	79.05	002dd148	_ZN2sa13MUSICAL_COMBO9printTaskEP4TASK	sa::MUSICAL_COMBO::printTask(TASK*)		sim-high
002a5a90	668	switch	near	m2c	91.26	0032efc8	_ZN2Tz8JmBattle8CtrlInfoEv	Tz::JmBattle::CtrlInfo()		med
00323540	668	loop	near	m2c	91.29	000a63b0	_ZN2dk11INFORMATION4initEv	dk::INFORMATION::init()		sim-high
002209f0	660	float	near	m2c	81.55	005cee18	_Z10init_paramP24PRyjMegaBirthModelFilterP14_PARTICLE_DATAP15_PARTICLE_COLOR	init_param(PRyjMegaBirthModelFilter*, _PARTICLE_DATA*, _PARTICLE_COLOR*)		sim-med
002a5df0	660	loop	near	lift	80.29	0032d18c	_ZN2Tz8JmBattle13UpdateTopListEv	Tz::JmBattle::UpdateTopList()		med
002d9220	660	float	near	lift	58.62	006366a0	_ZN2Ti12MGHachimitsu9play_demoEi	Ti::MGHachimitsu::play_demo(int)		med
00107a90	656	float	near	lift	97.82	0019b550	_ZN2gb13PLAYER_CAMERA4execEv	gb::PLAYER_CAMERA::exec()		sim-high
00291918	656	switch	near	m2c	82.32	003249b4	_ZN2Tz8ItemStat13UpdateNewItemEiiii	Tz::ItemStat::UpdateNewItem(int, int, int, int)		high
00271b78	652	loop	near	ghidra	78.28	0039a16c	_ZN2Tz8CmCustom13UpdateTopListEv	Tz::CmCustom::UpdateTopList()		sim-high
00154558	648	loop	near	ghidra	92.60	0009dd1c	_ZN2dk11GAUGE_ENEMY6createEv	dk::GAUGE_ENEMY::create()		med
0031b130	648	loop	near	m2c	98.44	000a7184	_ZN2dk11INFORMATION11openHiTimerEPvS1_NS_9INFO_BASE5ALIGNEij	dk::INFORMATION::openHiTimer(void*, void*, dk::INFO_BASE::ALIGN, int, unsigned int)		sim-high
00138988	644	float	near	m2c	57.86	0007af78	_ZN2dk6Sprite4drawEv	dk::Sprite::draw()		high
002c4e98	644	float	near	lift	97.65	003e5b50	_ZN2dk10WM_LANDING6createEPKcRKN2YS6TARGETE	dk::WM_LANDING::create(char const*, YS::TARGET const&)		high
001a11e0	640	float	near	m2c	78.67	00499140	_ZN2YS5SHEET4loadEPNS_7PARTRAME	YS::SHEET::load(YS::PARTRAM*)		high
002298a8	640	loop	near	ghidra	84.39	002dca38	_ZN2sa13MUSICAL_COMBO6createEi	sa::MUSICAL_COMBO::create(int)		med
0028bae0	640	float	near	lift	76.36	0037d678	_ZN2Tz9ScrollBar6CreateEiPvPN2YI5IMAGEEPKsiiPN2dk6SpriteEi	Tz::ScrollBar::Create(int, void*, YI::IMAGE*, short const*, int, int, dk::Sprite*, int)		med
00157c88	636	branchy	near	lift	55.18	000a1964	_ZN2dk12GAUGE_PLAYER11updateDriveEv	dk::GAUGE_PLAYER::updateDrive()		med
0022d9b0	636	loop	near	m2c	70.33	002cbb60	_ZN2sa5EVENT24set_bin_seq_wait_messageERNS_20BIN_SEQ_WAIT_MESSAGEEP4TASK	sa::EVENT::set_bin_seq_wait_message(sa::BIN_SEQ_WAIT_MESSAGE&, TASK*)		med
002c3e58	636	loop	near	m2c	92.26	003e53f0	_ZN2dk10WM_LANDING6updateEv	dk::WM_LANDING::update()		sim-high
002da670	636	float	near	lift	63.83	0063bf30	_ZN2Ti18MGHachimitsuPlayer20decide_pos_with_poohEv	Ti::MGHachimitsuPlayer::decide_pos_with_pooh()		med
001baa58	632	float	near	m2c	82.55	0045238c	_ZN2YS7MISSIONC1EiPKc	YS::MISSION::MISSION(int, char const*)		sim-high
0021cdd0	632	float	near	lift	41.34	005c6e68	_Z7shipolyP10pppModelStP19PRyjDrawShipolyBoneP19VRyjDrawShipolyBone	shipoly(pppModelSt*, PRyjDrawShipolyBone*, VRyjDrawShipolyBone*)		sim-low
0024c1a8	632	branchy	near	lift	94.95	003bd35c	_ZN2Tz4HBTE4DrawEv	Tz::HBTE::Draw()		high
00104a48	628	loop	near	ghidra	59.58	00041d00	_ZN4AREA10InitThreadEP4TASK	AREA::InitThread(TASK*)		med
001112a8	628	float	near	lift	64.29	000e1f18	_ZN2kn6Friend11normal_execEv	kn::Friend::normal_exec()		med
0013eb00	628	float	near	lift	28.71	0009cee8	_ZN2dk7Ft4Base7calcXYZEv	dk::Ft4Base::calcXYZ()		sim-high
0018e420	628	float	near	lift	60.90	00406b50	_ZN2YS11ATTACK_WORK7hitmarkEPNS_6BTLOBJEPNS_6DAMAGEERKNS_9COLLISIONEy	YS::ATTACK_WORK::hitmark(YS::BTLOBJ*, YS::DAMAGE*, YS::COLLISION const&, unsigned long long)		med
00246490	628	loop	near	m2c	39.89	003c299c	_ZN2Tz4HECO12DrawSelectorEPNS_6SelectEii	Tz::HECO::DrawSelector(Tz::Select*, int, int)		med
002818b8	628	float	near	lift	71.89	003200e0	_ZN2Tz11ItemPicDraw6CreateEi	Tz::ItemPicDraw::Create(int)		high
00261d48	624	loop	near	lift	78.29	003a8a5c	_ZN2Tz6CmItem15UpdateEquipListEv	Tz::CmItem::UpdateEquipList()		med
00278dd0	624	branchy	near	m2c	94.54	003930d0	_ZN2Tz9CmAbility11CtrlAbilityEv	Tz::CmAbility::CtrlAbility()		med
002793b0	624	loop	near	ghidra	51.18	0038e9a0	_ZN2Tz9CmAbility18GetFormAbilityInfoEv	Tz::CmAbility::GetFormAbilityInfo()		med
002823b0	624	loop	near	m2c	59.53	00322180	_ZN2Tz8ItemInfo8SetEquipEij	Tz::ItemInfo::SetEquip(int, unsigned int)		sim-high
001dfa38	620	float	near	lift	91.73	002b7948	_ZN3ryj3PAX7MANAGER4execEv	ryj::PAX::MANAGER::exec()		med
002a6be0	620	branchy	near	m2c	90.18	0035c6b0	_ZN2Tz8JmSynthe7ControlEv	Tz::JmSynthe::Control()		sim-high
001aa0a8	616	float	near	lift	72.71	0044e128	_ZN2YS11MESSAGEDRAW11draw_letterEPNS0_3ENVEiii	YS::MESSAGEDRAW::draw_letter(YS::MESSAGEDRAW::ENV*, int, int, int)		med
002a2818	616	branchy	near	m2c	82.03	003613f8	_ZN2Tz10JmTreasure13CtrlPieceInfoEv	Tz::JmTreasure::CtrlPieceInfo()		sim-high
002b2a18	616	loop	near	lift	62.45	0034f5ec	_ZN2Tz8JmPuzzle12CreateCursorEv	Tz::JmPuzzle::CreateCursor()		med
00136d40	612	branchy	near	lift	88.52	000443a4	_ZN2dk3BGM8areaReadEP4TASK	dk::BGM::areaRead(TASK*)		med
0017f938	612	float	near	lift	81.10	00459c20	_ZN2YS6MOTION4execEv	YS::MOTION::exec()		med
00243298	612	loop	near	ghidra	64.01	003c155c	_ZN2Tz4HEFT4InitEv	Tz::HEFT::Init()		high
00118da0	608	float	near	m2c	40.69	00108968	_ZN2kn6Stitch10set_targetEv	kn::Stitch::set_target()		high
00148ef0	608	float	near	lift	68.90	000b45e0	_ZN2dk11OctDrawFile15drawShadowModelEPPNS_11ObjDrawListEi	dk::OctDrawFile::drawShadowModel(dk::ObjDrawList**, int)		sim-low
002a23a0	608	branchy	near	m2c	81.80	00360bd8	_ZN2Tz10JmTreasure7ControlEv	Tz::JmTreasure::Control()		sim-high
002bf650	600	float	near	m2c	59.37	003de160	_ZN8worldmap6Symbol8setStateEPKN2YS10WORLDSTATEE	worldmap::Symbol::setState(YS::WORLDSTATE const*)		sim-high
002618d8	596	switch	near	lift	87.84	003abc58	_ZN2Tz6CmItem19CtrlItemDumpConfirmEv	Tz::CmItem::CtrlItemDumpConfirm()		high
00271900	596	loop	near	ghidra	84.88	00399d98	_ZN2Tz8CmCustom13CreateTopListEv	Tz::CmCustom::CreateTopList()		high
00180f28	592	loop	near	m2c	63.00	0048ffa4	_ZN2YS8PROGRESS4ReadEv	YS::PROGRESS::Read()		high
001b9420	592	float	near	lift	97.21	0046cdf8	_ZN2YS3OBJ8sys_execEv	YS::OBJ::sys_exec()		med
00237ae8	592	float	near	lift	75.28	000c6ea0	_ZN2YI6SPRITE7ControlEv	YI::SPRITE::Control()		med
002444b8	592	branchy	near	lift	93.26	003bf90c	_ZN2Tz4HEFT4DrawEv	Tz::HEFT::Draw()		high
002a7f58	592	loop	near	ghidra	77.68	0034213c	_ZN2Tz10JmMiniGame10CreateListEv	Tz::JmMiniGame::CreateList()		high
00150328	588	loop	near	lift	84.80	000b85f8	_ZN2dk7COUNTER6updateEv	dk::COUNTER::update()		high
002b12a0	588	straight	near	lift	81.43	00351004	_ZN2Tz8JmPuzzle12SetupItemGetEv	Tz::JmPuzzle::SetupItemGet()		med
0019d790	584	branchy	near	m2c	72.95	00492864	_ZN2YS5RECOM4execEv	YS::RECOM::exec()		sim-high
001b4a00	584	float	near	lift	92.65	0043f884	_ZN2YS5LIMIT5setupEf	YS::LIMIT::setup(float)		high
00259108	584	loop	near	lift	85.30	002ec7d4	_ZN2Tz6CmComm21CreateConfirmSelectorEPNS_6SelectEiiiPNS_6LayoutEiPKs	Tz::CmComm::CreateConfirmSelector(Tz::Select*, int, int, int, Tz::Layout*, int, short const*)		high
00281fe0	584	loop	near	ghidra	72.25	00321b48	_ZN2Tz8ItemInfo15GetItemTypeMaskEii	Tz::ItemInfo::GetItemTypeMask(int, int)		sim-high
00297630	580	branchy	near	m2c	90.32	0035ae90	_ZN2Tz7JmStory7ControlEv	Tz::JmStory::Control()		med
0029cb28	580	loop	near	m2c	78.25	0033cd24	_ZN2Tz5JmDic8MovePageEi	Tz::JmDic::MovePage(int)		med
002a18d0	580	loop	near	ghidra	17.25	00336b34	_ZN2Tz9JmDiagram11GetCharaIdxEii	Tz::JmDiagram::GetCharaIdx(int, int)		high
00141c38	576	loop	near	ghidra	71.88	0009096c	_ZN2dk11OctCollFile13selectPolygonEiRNS_7SAabboxERti	dk::OctCollFile::selectPolygon(int, dk::SAabbox&, unsigned short&, int)		sim-high
001bc9e8	576	branchy	near	lift	50.81	0041cbe0	_ZN2YS12COMMAND_MENU4execEv	YS::COMMAND_MENU::exec()		med
00232a48	576	loop	near	m2c	76.02	002d62a8	_ZN2sa5EVENT12read_se_dataERNS_11BIN_SE_DATAEP4TASK	sa::EVENT::read_se_data(sa::BIN_SE_DATA&, TASK*)		high
0024db28	576	branchy	near	lift	93.07	003d1068	_ZN2Tz4TTPT4DrawEv	Tz::TTPT::Draw()		high
002b0fc8	576	branchy	near	ghidra	38.99	00351874	_ZN2Tz8JmPuzzle8PieceSelEj	Tz::JmPuzzle::PieceSel(unsigned int)		med
00279620	572	loop	near	lift	65.79	0038ed88	_ZN2Tz9CmAbility20GetWeaponAbilityInfoEv	Tz::CmAbility::GetWeaponAbilityInfo()		med
00279ec8	572	loop	near	m2c	77.52	0038f9dc	_ZN2Tz9CmAbility13UpdateTopListEv	Tz::CmAbility::UpdateTopList()		med
0010e130	568	float	near	m2c	75.68	000e1c50	_ZN2kn6Friend12updateTargetEb	kn::Friend::updateTarget(bool)		high
0019f070	568	branchy	near	ghidra	57.63	0043ac18	_ZN2YS6JUMPER4execEj	YS::JUMPER::exec(unsigned int)		med
0024a710	568	branchy	near	lift	92.97	003cc5ac	_ZN2Tz4TRTE4DrawEv	Tz::TRTE::Draw()		high
0027eb10	568	float	near	m2c	74.43	00383be0	_ZN2Tz10SimpleStat9UpdateNumEv	Tz::SimpleStat::UpdateNum()		high
0013b5d0	564	float	near	m2c	54.67	0004b890	_ZN2dk12COMMAND_DRAW4openEiiPN2YS12COMMAND_SLOTEbiiPKNS1_7MESSAGEEiif	dk::COMMAND_DRAW::open(int, int, YS::COMMAND_SLOT*, bool, int, int, YS::MESSAGE const*, int, int, float)		med
0029fcb0	564	loop	near	lift	72.39	0032a4dc	_ZN2Tz7JmAnsem13UpdateTopListEv	Tz::JmAnsem::UpdateTopList()		med
00259c60	560	switch	near	lift	88.83	00307c40	_ZN2Tz6CmSave7ControlEv	Tz::CmSave::Control()		med
00277708	560	loop	near	lift	95.12	0038b38c	_ZN2Tz9CmAbility17SetupFormSelectorEi	Tz::CmAbility::SetupFormSelector(int)		med
00251780	556	branchy	near	m2c	90.35	003ba79c	_ZN2Tz4CANA10ControlSelEv	Tz::CANA::ControlSel()		med
001a2b50	552	branchy	near	e3	45.35	004361c8	_ZN2YS4ITEM6UseSubEPKNS_10ITEM_TABLEEiii	YS::ITEM::UseSub(YS::ITEM_TABLE const*, int, int, int)		med
00227e30	552	switch	near	ghidra	96.21	002bb804	_ZN2sa5EVENT10event_fileEP4TASK	sa::EVENT::event_file(TASK*)		med
00248d28	552	branchy	near	lift	92.77	003c9e14	_ZN2Tz4MUMI4DrawEv	Tz::MUMI::Draw()		high
00250328	552	branchy	near	lift	92.77	003c7b94	_ZN2Tz4LMMU4DrawEv	Tz::LMMU::Draw()		high
0026ee78	552	loop	near	lift	70.07	0039bd9c	_ZN2Tz8CmCustom8SetupTopEv	Tz::CmCustom::SetupTop()		high
002bd310	552	loop	near	lift	88.12	001363e4	_ZN5SOUND13readBgmThreadEP4TASK	SOUND::readBgmThread(TASK*)		sim-high
0013c190	548	float	near	lift	83.39	0004c6b0	_ZN2dk12COMMAND_DRAW11drawCurrentEPN2YS12COMMAND_MENUEiibiiiPNS1_12COMMAND_SLOTE	dk::COMMAND_DRAW::drawCurrent(YS::COMMAND_MENU*, int, int, bool, int, int, int, YS::COMMAND_SLOT*)		med
001b47d8	548	float	near	m2c	93.62	004402b0	_ZN2YS5LIMITC1EPKNS_11LIMIT_TABLEEPNS_6PLAYEREf	YS::LIMIT::LIMIT(YS::LIMIT_TABLE const*, YS::PLAYER*, float)		sim-high
001e8330	548	loop	near	ghidra	71.53	005a732c	_Z14pppRunPartDrawP9_pppMngSti	pppRunPartDraw(_pppMngSt*, int)		sim-med
00224fa0	548	switch	near	lift	56.03	002d9680	_ZN2sa5EVENT22set_bin_musical_targetERNS_18BIN_MUSICAL_TARGETEP4TASK	sa::EVENT::set_bin_musical_target(sa::BIN_MUSICAL_TARGET&, TASK*)		med
00296b80	548	loop	near	ghidra	65.80	0035808c	_ZN2Tz8JmReport9CreateGraEb	Tz::JmReport::CreateGra(bool)		high
002ca828	548	loop	near	lift	77.76	003dfc74	_ZN2dk11WM_GLANDING21createSelectDepartureEv	dk::WM_GLANDING::createSelectDeparture()		med
002dc4e0	548	float	near	lift	92.81	0063e9c0	_ZN2Ti6MGJumpC1Eii	Ti::MGJump::MGJump(int, int)		sim-high
0023aab8	544	float	near	ghidra	62.86	000c387c	_ZN2YI8SEQUENCE4CalcEv	YI::SEQUENCE::Calc()		med
002657a8	544	switch	near	ghidra	64.85	003b4134	_ZN2Tz6CmStat13UpdateTopListEv	Tz::CmStat::UpdateTopList()		med
00156e48	540	branchy	near	m2c	84.87	000a3244	_ZN2dk12GAUGE_PLAYER6reloadEv	dk::GAUGE_PLAYER::reload()		med
0016fda8	540	loop	near	lift	61.64	00415f74	_ZN2YS10CACHE_BUFF6HEADER8transferEv	YS::CACHE_BUFF::HEADER::transfer()		med
0010df18	536	branchy	near	lift	72.82	000e1870	_ZN2kn6Friend11searchEnemyEv	kn::Friend::searchEnemy()		med
001217a0	536	loop	near	lift	79.56	00120c54	_ZN2kn8ModelSKL10setTextureEPNS_16Vif1PacketBufferEiPNS_13AnimationWorkEPNS_7TextureE	kn::ModelSKL::setTexture(kn::Vif1PacketBuffer*, int, kn::AnimationWork*, kn::Texture*)		sim-high
0018c650	536	float	near	m2c	43.01	004eef38	_ZN2YS3NPC10RTN_ACTION3lotERN2kn7FVectorEiPKNS_19UNIT_DATA_RTN_PARAMEPKNS_4ZONEEff	YS::NPC::RTN_ACTION::lot(kn::FVector&, int, YS::UNIT_DATA_RTN_PARAM const*, YS::ZONE const*, float, float)		sim-high
001af420	536	float	near	ghidra	75.02	00433168	_ZN2YS8GAMEOVER4execEv	YS::GAMEOVER::exec()		med
